Epoch[JDUT1] is 2457769.4377327663823962
Time[s],AccessOrNoAccess,Range[km],Elevation[deg]
1748.0,False,8315.528159936155,-34.28487179196679
1749.0,False,8312.08664252209,-34.26368354746589
1750.0,False,8308.645216571293,-34.242499129760716
1751.0,False,8305.203886323672,-34.221318556751015
1752.0,False,8301.762656024383,-34.20014184636014
1753.0,False,8298.32152992391,-34.17896901653563
1754.0,False,8294.88051227795,-34.157800085248624
1755.0,False,8291.439602558783,-34.13663504103823
1756.0,False,8287.998814609045,-34.115473960833356
1757.0,False,8284.558147912723,-34.094316833223864
1758.0,False,8281.117606746688,-34.073163676277254
1759.0,False,8277.677195393191,-34.05201450808582
1760.0,False,8274.236918139708,-34.03086934676567
1761.0,False,8270.79677927905,-34.00972821045737
1762.0,False,8267.356778312826,-33.98859108785333
1763.0,False,8263.916929136547,-33.967458056087374
1764.0,False,8260.477231263532,-33.94632910390314
1765.0,False,8257.03768900797,-33.925204249540236
1766.0,False,8253.59830668933,-33.904083511262606
1767.0,False,8250.159088632432,-33.882966907359304
1768.0,False,8246.720039167518,-33.86185445614463
1769.0,False,8243.281162630123,-33.840746175957605
1770.0,False,8239.842458555857,-33.819642055670485
1771.0,False,8236.403940900556,-33.79854217265457
1772.0,False,8232.965609211662,-33.77744651583494
1773.0,False,8229.52746784619,-33.75635510365161
1774.0,False,8226.089521166636,-33.73526795457054
1775.0,False,8222.651773540807,-33.71418508708277
1776.0,False,8219.21422934192,-33.69310651970503
1777.0,False,8215.776888135906,-33.67203224147233
1778.0,False,8212.339763931173,-33.65096232996576
1779.0,False,8208.902856305494,-33.629896774273995
1780.0,False,8205.466169653788,-33.60883559301727
1781.0,False,8202.029708376313,-33.58777880484141
1782.0,False,8198.59347687879,-33.566726428418455
1783.0,False,8195.157479572383,-33.5456784824467
1784.0,False,8191.7217160538285,-33.524634956128686
1785.0,False,8188.286200383932,-33.50359592725728
1786.0,False,8184.850932171275,-33.482561385089404
1787.0,False,8181.415915848859,-33.46153134842898
1788.0,False,8177.981155855071,-33.44050583610609
1789.0,False,8174.546656633769,-33.41948486697743
1790.0,False,8171.112422634339,-33.39846845992669
1791.0,False,8167.678458311594,-33.37745663386417
1792.0,False,8164.244763297944,-33.356449378188906
1793.0,False,8160.8113517139855,-33.33544677093917
1794.0,False,8157.378223204095,-33.314448801569974
1795.0,False,8153.945382245056,-33.29345548909956
1796.0,False,8150.5128333191215,-33.272466852573075
1797.0,False,8147.0805809141375,-33.251482911063505
1798.0,False,8143.648629523385,-33.23050368367071
1799.0,False,8140.216978811035,-33.20952915997098
1800.0,False,8136.78564294977,-33.188559418219405
1801.0,False,8133.354621615768,-33.167594448049215
1802.0,False,8129.923919324392,-33.146634268670226
1803.0,False,8126.493540596667,-33.1256788993208
1804.0,False,8123.063489959036,-33.10472835926624
1805.0,False,8119.6337719435,-33.083782667799895
1806.0,False,8116.204391087692,-33.06284184424347
1807.0,False,8112.775347092646,-33.04190587838173
1808.0,False,8109.34665419029,-33.02097484871971
1809.0,False,8105.91831209377,-33.00004874510047
1810.0,False,8102.4903253629145,-32.979127586958
1811.0,False,8099.0626985631125,-32.95821139375462
1812.0,False,8095.6354362654165,-32.93730018498142
1813.0,False,8092.208543046384,-32.91639398015767
1814.0,False,8088.782018639819,-32.8954927692555
1815.0,False,8085.355877329382,-32.874596631001715
1816.0,False,8081.930118860947,-32.853705555427396
1817.0,False,8078.504747833477,-32.83281956216657
1818.0,False,8075.0797688516195,-32.811938670882796
1819.0,False,8071.655186525555,-32.79106290126793
1820.0,False,8068.231005471121,-32.77019227304321
1821.0,False,8064.807230309746,-32.749326805958844
1822.0,False,8061.383860813268,-32.72846649020723
1823.0,False,8057.960911324116,-32.70761140477049
1824.0,False,8054.538381626247,-32.686761539901056
1825.0,False,8051.1162763636485,-32.665916915466575
1826.0,False,8047.6946001859715,-32.645077551364245
1827.0,False,8044.273357748499,-32.62424346752089
1828.0,False,8040.852553712254,-32.60341468389337
1829.0,False,8037.432187882717,-32.58259119087119
1830.0,False,8034.0122746536135,-32.561773067662735
1831.0,False,8030.592813842607,-32.54096030471876
1832.0,False,8027.173810133348,-32.52015292211547
1833.0,False,8023.755268215136,-32.49935093995901
1834.0,False,8020.3371927830385,-32.47855437838616
1835.0,False,8016.919588537735,-32.457763257563506
1836.0,False,8013.502455318917,-32.43697756808317
1837.0,False,8010.085807571309,-32.41619738938144
1838.0,False,8006.669645146799,-32.39542271211251
1839.0,False,8003.253972768867,-32.37465355656478
1840.0,False,7999.838795166784,-32.35388994305778
1841.0,False,7996.424117075469,-32.333131891941335
1842.0,False,7993.009943235581,-32.31237942359621
1843.0,False,7989.59627839346,-32.29163255843379
1844.0,False,7986.183122428535,-32.27089128728412
1845.0,False,7982.77048984341,-32.250155689845904
1846.0,False,7979.358380529686,-32.22942575701204
1847.0,False,7975.946799256673,-32.208701509318466
1848.0,False,7972.535750799455,-32.187982967332516
1849.0,False,7969.125239938836,-32.167270151652744
1850.0,False,7965.715271461451,-32.146563082909665
1851.0,False,7962.305845281723,-32.125861752145035
1852.0,False,7958.896975952867,-32.105166239290845
1853.0,False,7955.488663401565,-32.084476535453206
1854.0,False,7952.08091243748,-32.063792661388966
1855.0,False,7948.6737278760065,-32.04311463788649
1856.0,False,7945.267114538411,-32.02244248576673
1857.0,False,7941.861077251665,-32.00177622588205
1858.0,False,7938.455620848531,-31.98111587911697
1859.0,False,7935.050745284207,-31.96046143676289
1860.0,False,7931.646465169214,-31.939812979019507
1861.0,False,7928.242780470966,-31.91917049724311
1862.0,False,7924.839696045483,-31.89853401244768
1863.0,False,7921.437216754508,-31.877903545679274
1864.0,False,7918.035347465693,-31.85727911801711
1865.0,False,7914.634093052403,-31.836660750572285
1866.0,False,7911.23345350591,-31.816048434859255
1867.0,False,7907.833443486634,-31.795442251314505
1868.0,False,7904.434062998124,-31.774842191518594
1869.0,False,7901.035316937087,-31.754248276714325
1870.0,False,7897.637210206081,-31.73366052817757
1871.0,False,7894.239747713482,-31.713078967217257
1872.0,False,7890.842934373573,-31.6925036151759
1873.0,False,7887.446770214034,-31.671934463795203
1874.0,False,7884.05126994498,-31.651371593751005
1875.0,False,7880.6564336064175,-31.630814996852354
1876.0,False,7877.262266136008,-31.610264694575097
1877.0,False,7873.8687724772235,-31.589720708428512
1878.0,False,7870.475957579502,-31.56918305995602
1879.0,False,7867.083826398058,-31.54865177073428
1880.0,False,7863.69238389401,-31.528126862374037
1881.0,False,7860.301630137285,-31.507608326883524
1882.0,False,7856.911579894325,-31.487096245213788
1883.0,False,7853.522233247339,-31.46659060944115
1884.0,False,7850.133595181066,-31.446091441312998
1885.0,False,7846.745670685979,-31.425598762610072
1886.0,False,7843.358464758508,-31.4051125951477
1887.0,False,7839.971982400943,-31.384632960775523
1888.0,False,7836.586223720666,-31.36415985174045
1889.0,False,7833.201203532986,-31.343693349235952
1890.0,False,7829.816921957623,-31.3232334455782
1891.0,False,7826.433384020492,-31.302780162755177
1892.0,False,7823.050594753432,-31.28233352278971
1893.0,False,7819.668559194185,-31.261893547739295
1894.0,False,7816.287282386476,-31.241460259696908
1895.0,False,7812.906769379877,-31.221033680790025
1896.0,False,7809.527020324944,-31.200613803543426
1897.0,False,7806.148050092594,-31.180200709431038
1898.0,False,7802.769858845725,-31.159794391048
1899.0,False,7799.392451657621,-31.13939487066259
1900.0,False,7796.015833607592,-31.119002170579048
1901.0,False,7792.640009780798,-31.09861631313652
1902.0,False,7789.264985268356,-31.078237320709885
1903.0,False,7785.890760259105,-31.057865186072814
1904.0,False,7782.517349672166,-31.037499990945918
1905.0,False,7779.144753708655,-31.017141728173794
1906.0,False,7775.772977483556,-30.996790420274664
1907.0,False,7772.402026117741,-30.976446089802327
1908.0,False,7769.031904738013,-30.956108759346527
1909.0,False,7765.662618477232,-30.935778451533533
1910.0,False,7762.294172474157,-30.915455189025533
1911.0,False,7758.926566961764,-30.89513896488594
1912.0,False,7755.559816913839,-30.874829861119785
1913.0,False,7752.193922575739,-30.85452787086305
1914.0,False,7748.828889110072,-30.834233016923232
1915.0,False,7745.464721685532,-30.813945322144942
1916.0,False,7742.101425476688,-30.793664809408856
1917.0,False,7738.739005664142,-30.773391501632727
1918.0,False,7735.377462519953,-30.753125392139047
1919.0,False,7732.016811065304,-30.732866563183318
1920.0,False,7728.657051584625,-30.71261500816149
1921.0,False,7725.298189282411,-30.692370750138636
1922.0,False,7721.9402293692565,-30.672133812217474
1923.0,False,7718.5831770616505,-30.651904217537396
1924.0,False,7715.22703758206,-30.631681989274878
1925.0,False,7711.871811242148,-30.61146712101713
1926.0,False,7708.517513109966,-30.59125969527121
1927.0,False,7705.164143509383,-30.571059705697753
1928.0,False,7701.811707686984,-30.55086717562364
1929.0,False,7698.460210895274,-30.530682128412945
1930.0,False,7695.109658392767,-30.510504587467477
1931.0,False,7691.76005544407,-30.490334576227234
1932.0,False,7688.411407319719,-30.47017211816962
1933.0,False,7685.063714376791,-30.450017207188615
1934.0,False,7681.71699173659,-30.42986992608168
1935.0,False,7678.3712397685285,-30.40973026881811
1936.0,False,7675.026463767233,-30.389598259027586
1937.0,False,7671.682669033335,-30.36947392037802
1938.0,False,7668.339860873547,-30.349357276575944
1939.0,False,7664.998044600554,-30.329248351365976
1940.0,False,7661.657220611639,-30.309147138916103
1941.0,False,7658.317404074171,-30.289053722279306
1942.0,False,7654.9785953977425,-30.268968095699726
1943.0,False,7651.640799919147,-30.2488902830762
1944.0,False,7648.304022981246,-30.228820308346627
1945.0,False,7644.968269932926,-30.208758195487633
1946.0,False,7641.6335461290555,-30.18870396851449
1947.0,False,7638.299856930612,-30.16865765148181
1948.0,False,7634.967202781275,-30.148619238876773
1949.0,False,7631.635598900371,-30.12858881404541
1950.0,False,7628.305045743941,-30.108566371552538
1951.0,False,7624.975548697043,-30.088551935608944
1952.0,False,7621.647113150782,-30.068545530464903
1953.0,False,7618.319744502379,-30.048547180410573
1954.0,False,7614.993448155014,-30.028556909775027
1955.0,False,7611.668224593302,-30.00857471332964
1956.0,False,7608.344089081659,-29.988600674679336
1957.0,False,7605.021042116949,-29.968634788673377
1958.0,False,7601.6990891265405,-29.948677079799563
1959.0,False,7598.3782355439125,-29.928727572586023
1960.0,False,7595.05848680851,-29.908786291600308
1961.0,False,7591.739848365867,-29.888853261450162
1962.0,False,7588.422320741824,-29.86892847719575
1963.0,False,7585.1059192453195,-29.84901202270159
1964.0,False,7581.79064441437,-29.82910389310636
1965.0,False,7578.476501718804,-29.809204113179106
1966.0,False,7575.1634966343345,-29.789312707728204
1967.0,False,7571.851634642765,-29.769429701602665
1968.0,False,7568.540921231939,-29.749555119692086
1969.0,False,7565.231361895815,-29.729688986926774
1970.0,False,7561.922957207728,-29.709831298702788
1971.0,False,7558.6157225268,-29.689982139182487
1972.0,False,7555.309658438592,-29.67014150384183
1973.0,False,7552.004770461204,-29.65030941777376
1974.0,False,7548.701064118769,-29.630485906112114
1975.0,False,7545.398544941548,-29.610670994032056
1976.0,False,7542.097218465776,-29.590864706749425
1977.0,False,7538.797085306683,-29.57106703995908
1978.0,False,7535.49816086672,-29.5512780780853
1979.0,False,7532.200445773279,-29.53149781690365
1980.0,False,7528.903945586773,-29.511726281794655
1981.0,False,7525.608665873761,-29.491963498180738
1982.0,False,7522.314612206759,-29.47220949152532
1983.0,False,7519.021790164361,-29.45246428733347
1984.0,False,7515.730205331154,-29.43272791115151
1985.0,False,7512.4398583706925,-29.413000359022192
1986.0,False,7509.150764734087,-29.393281715669406
1987.0,False,7505.862925096937,-29.373571977217008
1988.0,False,7502.576345068036,-29.3538711693785
1989.0,False,7499.291030262231,-29.334179317909307
1990.0,False,7496.0069863004,-29.314496448606807
1991.0,False,7492.724218809525,-29.294822587310737
1992.0,False,7489.442728495476,-29.275157730371657
1993.0,False,7486.162530851462,-29.255501962777394
1994.0,False,7482.883626595457,-29.235855280961026
1995.0,False,7479.6060213785195,-29.216217710930678
1996.0,False,7476.329720857754,-29.19658927873688
1997.0,False,7473.054730696357,-29.176970010473028
1998.0,False,7469.781056563494,-29.157359932274503
1999.0,False,7466.508704134351,-29.13775907031925
2000.0,False,7463.237674163663,-29.11816742131612
2001.0,False,7459.967982191891,-29.09858507055521
2002.0,False,7456.699628985667,-29.079012014827857
2003.0,False,7453.432620244356,-29.059448280483274
2004.0,False,7450.166961673275,-29.03989389391312
2005.0,False,7446.902658983767,-29.02034888155198
2006.0,False,7443.639717893233,-29.000813269877657
2007.0,False,7440.378139199299,-28.9812870559167
2008.0,False,7437.117938483054,-28.961770325223988
2009.0,False,7433.8591165540565,-28.9422630749099
2010.0,False,7430.601679153702,-28.922765331624475
2011.0,False,7427.345632029448,-28.903277122061283
2012.0,False,7424.090980934707,-28.883798472956943
2013.0,False,7420.837731628988,-28.864329411092168
2014.0,False,7417.585884952958,-28.84486993381498
2015.0,False,7414.335456527757,-28.825420126946415
2016.0,False,7411.086447205909,-28.805979987919027
2017.0,False,7407.838862770851,-28.786549543687283
2018.0,False,7404.592709011995,-28.767128821249226
2019.0,False,7401.347991724812,-28.74771784764716
2020.0,False,7398.104716710684,-28.72831664996653
2021.0,False,7394.86288977699,-28.708925255337036
2022.0,False,7391.622511813952,-28.689543661480258
2023.0,False,7388.383598487453,-28.670171954520605
2024.0,False,7385.14615069941,-28.65081013226461
2025.0,False,7381.910174281136,-28.631458222017972
2026.0,False,7378.675675069911,-28.612116251130665
2027.0,False,7375.442658908943,-28.59278424699655
2028.0,False,7372.211131647379,-28.573462237053715
2029.0,False,7368.981094218995,-28.55415021935515
2030.0,False,7365.752562327937,-28.534848280290493
2031.0,False,7362.525536919626,-28.515556417998337
2032.0,False,7359.30002386702,-28.49627466009431
2033.0,False,7356.0760290490625,-28.477003034238738
2034.0,False,7352.853558350597,-28.457741568136488
2035.0,False,7349.632617662498,-28.438490289537363
2036.0,False,7346.413212881465,-28.419249226235447
2037.0,False,7343.195344991082,-28.400018376666356
2038.0,False,7339.979029738462,-28.380797827524084
2039.0,False,7336.764268118699,-28.361587577330322
2040.0,False,7333.5510660522095,-28.342387654058516
2041.0,False,7330.339429465382,-28.323198085727316
2042.0,False,7327.129364290443,-28.304018900400024
2043.0,False,7323.9208764655195,-28.284850126184857
2044.0,False,7320.713967018023,-28.265691761857276
2045.0,False,7317.508651731598,-28.246543894376092
2046.0,False,7314.30493164505,-28.22740652260322
2047.0,False,7311.102812720122,-28.208279674827867
2048.0,False,7307.902300924398,-28.189163379384272
2049.0,False,7304.703402231316,-28.170057664651836
2050.0,False,7301.506122620278,-28.150962559055934
2051.0,False,7298.31046316248,-28.131878061714747
2052.0,False,7295.116439677352,-28.112804259852055
2053.0,False,7291.924053247485,-28.093741152673665
2054.0,False,7288.733309875618,-28.07468876878632
2055.0,False,7285.54421557035,-28.05564713684245
2056.0,False,7282.356776346191,-28.036616285540468
2057.0,False,7279.170998223405,-28.017596243624126
2058.0,False,7275.986887228111,-27.99858703988296
2059.0,False,7272.804444481714,-27.979588673831746
2060.0,False,7269.62368584352,-27.960601232996904
2061.0,False,7266.4446124461,-27.941624716980765
2062.0,False,7263.267230338807,-27.92265915475607
2063.0,False,7260.091545576861,-27.903704575341944
2064.0,False,7256.917564221206,-27.88476100780304
2065.0,False,7253.7452923385545,-27.86582848124987
2066.0,False,7250.574731094401,-27.846906995548654
2067.0,False,7247.405896381783,-27.827996638488735
2068.0,False,7244.2387893771265,-27.80909741002359
2069.0,False,7241.073416170312,-27.790209339448758
2070.0,False,7237.909782856918,-27.77133245610551
2071.0,False,7234.747895538285,-27.75246678938162
2072.0,False,7231.587760321482,-27.733612368710777
2073.0,False,7228.429383319368,-27.714769223573615
2074.0,False,7225.272765747587,-27.695937354240534
2075.0,False,7222.117923536762,-27.677116848801248
2076.0,False,7218.964857913421,-27.658307707614572
2077.0,False,7215.813575013262,-27.63950996034643
2078.0,False,7212.6640809776545,-27.620723636709002
2079.0,False,7209.516381953734,-27.601948766461497
2080.0,False,7206.370484094241,-27.58318537940917
2081.0,False,7203.226388658833,-27.564433476180472
2082.0,False,7200.0841116098345,-27.545693145126
2083.0,False,7196.943654217635,-27.526964386962742
2084.0,False,7193.805022657641,-27.508247231682553
2085.0,False,7190.668223110955,-27.489541709324087
2086.0,False,7187.533261764336,-27.470847849973072
2087.0,False,7184.400144810086,-27.452165683761276
2088.0,False,7181.268878446232,-27.433495240868037
2089.0,False,7178.139463982626,-27.414836522334365
2090.0,False,7175.011917416536,-27.396189616806925
2091.0,False,7171.886240068433,-27.377554525415977
2092.0,False,7168.762438158687,-27.358931278527788
2093.0,False,7165.640517913228,-27.340319906555504
2094.0,False,7162.520485563664,-27.321720439959833
2095.0,False,7159.402347347058,-27.303132909247736
2096.0,False,7156.286104617141,-27.284557315824536
2097.0,False,7153.171773400703,-27.26599374859483
2098.0,False,7150.059355061836,-27.24744220905269
2099.0,False,7146.948855859789,-27.228902727893395
2100.0,False,7143.840282059392,-27.210375335859673
2101.0,False,7140.733639930931,-27.19186006374108
2102.0,False,7137.628935750185,-27.17335694237426
2103.0,False,7134.526170914661,-27.154865973531315
2104.0,False,7131.42536147946,-27.136387246372387
2105.0,False,7128.326508852253,-27.11792076275827
2106.0,False,7125.229619330764,-27.099466553714667
2107.0,False,7122.1346992181625,-27.081024650314298
2108.0,False,7119.041754823013,-27.06259508367696
2109.0,False,7115.950792459314,-27.04417788496962
2110.0,False,7112.861818446557,-27.02577308540708
2111.0,False,7109.7748342320665,-27.00738068718359
2112.0,False,7106.689855901906,-26.989000779748388
2113.0,False,7103.606884913413,-26.970633365384906
2114.0,False,7100.525927607603,-26.952278475496822
2115.0,False,7097.4469903308345,-26.933936141534883
2116.0,False,7094.370079434905,-26.915606394997777
2117.0,False,7091.295201276877,-26.897289267431034
2118.0,False,7088.2223573475585,-26.878984761401114
2119.0,False,7085.151563758794,-26.860692966607612
2120.0,False,7082.082822011184,-26.84241388570589
2121.0,False,7079.016138483056,-26.82414755043096
2122.0,False,7075.9515195581025,-26.80589399256578
2123.0,False,7072.888971625247,-26.787653243940245
2124.0,False,7069.828501078671,-26.7694253364318
2125.0,False,7066.770114317816,-26.751210301965184
2126.0,False,7063.7138128829365,-26.733008143534796
2127.0,False,7060.659612913821,-26.7148189511228
2128.0,False,7057.607515960192,-26.696642727811845
2129.0,False,7054.557528442447,-26.67847950571683
2130.0,False,7051.509656786108,-26.66032931699965
2131.0,False,7048.463907421881,-26.64219219386963
2132.0,False,7045.4202867857,-26.624068168583904
2133.0,False,7042.3787964607845,-26.60595724451292
2134.0,False,7039.339452609927,-26.587859511882474
2135.0,False,7036.302256825703,-26.56977497415171
2136.0,False,7033.267215564536,-26.551703663767174
2137.0,False,7030.234335287955,-26.533645613222866
2138.0,False,7027.203622462655,-26.515600855060484
2139.0,False,7024.17508356032,-26.49756942186886
2140.0,False,7021.148720206891,-26.479551317396165
2141.0,False,7018.124548586935,-26.461546632109126
2142.0,False,7015.102570335458,-26.443555369844077
2143.0,False,7012.082791944331,-26.425577563379438
2144.0,False,7009.065219910505,-26.407613245541377
2145.0,False,7006.049860735867,-26.389662449203044
2146.0,False,7003.036720927273,-26.371725207284932
2147.0,False,7000.025806996615,-26.353801552755296
2148.0,False,6997.0171206183,-26.335891489795983
2149.0,False,6994.010677999936,-26.31799510914346
2150.0,False,6991.00648082475,-26.300112415067478
2151.0,False,6988.004535624299,-26.28224344072522
2152.0,False,6985.0048489350565,-26.264388219321248
2153.0,False,6982.0074272983575,-26.246546784107288
2154.0,False,6979.012277260458,-26.228719168382632
2155.0,False,6976.019400537753,-26.210905376709515
2156.0,False,6973.028813356602,-26.193105500056692
2157.0,False,6970.040517441934,-26.175319543073723
2158.0,False,6967.054519359274,-26.157547539248487
2159.0,False,6964.070825678907,-26.139789522115894
2160.0,False,6961.089442975966,-26.12204552525848
2161.0,False,6958.110377830268,-26.104315582305283
2162.0,False,6955.133636826398,-26.086599726932814
2163.0,False,6952.15922172831,-26.06889796413922
2164.0,False,6949.187148781902,-26.051210385152967
2165.0,False,6946.217419759315,-26.03353699505869
2166.0,False,6943.250041263957,-26.015877827721052
2167.0,False,6940.285019903876,-25.998232917051563
2168.0,False,6937.322362291737,-25.98060229700849
2169.0,False,6934.362075044805,-25.962986001596857
2170.0,False,6931.404159968284,-25.94538403619739
2171.0,False,6928.4486333233945,-25.927796492259972
2172.0,False,6925.495496923241,-25.910223375251135
2173.0,False,6922.544757403443,-25.892664719363296
2174.0,False,6919.5964214041505,-25.875120558835654
2175.0,False,6916.650495570029,-25.85759092795406
2176.0,False,6913.706986550314,-25.840075861051304
2177.0,False,6910.765900998653,-25.822575392506554
2178.0,False,6907.827240766625,-25.805089528136875
2179.0,False,6904.891022131248,-25.78761835964007
2180.0,False,6901.957246951673,-25.77016189291826
2181.0,False,6899.025921899307,-25.752720162536693
2182.0,False,6896.097053650018,-25.73529320310731
2183.0,False,6893.170648883981,-25.717881049288135
2184.0,False,6890.246714285722,-25.700483735783497
2185.0,False,6887.325251747007,-25.683101268793155
2186.0,False,6884.406277556737,-25.66573374022482
2187.0,False,6881.489793613824,-25.648381156361786
2188.0,False,6878.575806620157,-25.631043552094024
2189.0,False,6875.664323281731,-25.613720962356624
2190.0,False,6872.755350308809,-25.59641342213103
2191.0,False,6869.848894415939,-25.579120966444915
2192.0,False,6866.94495753438,-25.561843601879616
2193.0,False,6864.04355596327,-25.544581420546972
2194.0,False,6861.144691640858,-25.527334429111818
2195.0,False,6858.24837129831,-25.510102662785012
2196.0,False,6855.354601670935,-25.492886156823232
2197.0,False,6852.463389498109,-25.4756849465287
2198.0,False,6849.574741523365,-25.45849906724966
2199.0,False,6846.688664494226,-25.441328554379513
2200.0,False,6843.805160386412,-25.424173414935044
2201.0,False,6840.924245508707,-25.40703374125414
2202.0,False,6838.045921843374,-25.389909540435468
2203.0,False,6835.170196153948,-25.372800848054094
2204.0,False,6832.297075207994,-25.3557076997306
2205.0,False,6829.4265657769265,-25.338630131130508
2206.0,False,6826.558674636076,-25.32156817796429
2207.0,False,6823.693403799441,-25.304521847628987
2208.0,False,6820.830769582214,-25.287491232652314
2209.0,False,6817.970774004491,-25.27047634051159
2210.0,False,6815.1134238570885,-25.253477207097557
2211.0,False,6812.258725934536,-25.236493868345175
2212.0,False,6809.406687035182,-25.219526360234475
2213.0,False,6806.557313961073,-25.20257471878972
2214.0,False,6803.710613518086,-25.18563898008028
2215.0,False,6800.866587762987,-25.16871915193521
2216.0,False,6798.025253016044,-25.151815327090496
2217.0,False,6795.186611339782,-25.134927513454556
2218.0,False,6792.350669554714,-25.118055747273775
2219.0,False,6789.517434484927,-25.101200064838665
2220.0,False,6786.686912958163,-25.08436050248406
2221.0,False,6783.859111805667,-25.067537096588485
2222.0,False,6781.034033120932,-25.05072985535764
2223.0,False,6778.2116932265635,-25.03393887170118
2224.0,False,6775.392094221409,-25.01716415390259
2225.0,False,6772.5752429507265,-25.000405738515404
2226.0,False,6769.76114626329,-24.98366366213714
2227.0,False,6766.949811011195,-24.966937961408146
2228.0,False,6764.141244049991,-24.95022867301258
2229.0,False,6761.335447509131,-24.933535805530823
2230.0,False,6758.53243771152,-24.916859452037478
2231.0,False,6755.732216791498,-24.90019962118877
2232.0,False,6752.934791617976,-24.883556349841545
2233.0,False,6750.140169063044,-24.86692967489508
2234.0,False,6747.348356002047,-24.85031963329146
2235.0,False,6744.559359313605,-24.83372626201578
2236.0,False,6741.7731858794605,-24.81714959809548
2237.0,False,6738.989837869017,-24.800589650535155
2238.0,False,6736.20933160317,-24.784046512588223
2239.0,False,6733.431669255789,-24.767520193333528
2240.0,False,6730.656857721102,-24.751010729967767
2241.0,False,6727.884903896467,-24.73451815973004
2242.0,False,6725.115814682208,-24.718042519901033
2243.0,False,6722.349596981657,-24.701583847803303
2244.0,False,6719.586252998276,-24.68514215280997
2245.0,False,6716.825799048874,-24.668717528320368
2246.0,False,6714.068237340916,-24.652309983779748
2247.0,False,6711.313574789496,-24.63591955667721
2248.0,False,6708.561818312581,-24.619546284542988
2249.0,False,6705.812974830911,-24.60319020494824
2250.0,False,6703.067051268033,-24.586851355505154
2251.0,False,6700.324054550354,-24.57052977386724
2252.0,False,6697.583986919107,-24.55422546982426
2253.0,False,6694.846864683693,-24.537938536930085
2254.0,False,6692.11269008894,-24.52166898504513
2255.0,False,6689.381470071998,-24.505416851984858
2256.0,False,6686.653211572662,-24.489182175605116
2257.0,False,6683.9279215333945,-24.472964993802268
2258.0,False,6681.205606899182,-24.4567653445124
2259.0,False,6678.486269943223,-24.440583237885626
2260.0,False,6675.769926966211,-24.42441876760089
2261.0,False,6673.056580244396,-24.40827194387641
2262.0,False,6670.346236732762,-24.392142804807104
2263.0,False,6667.6389033887735,-24.37603138852748
2264.0,False,6664.9345871722335,-24.359937733210984
2265.0,False,6662.233295045328,-24.343861877070292
2266.0,False,6659.5350339725555,-24.327803858356802
2267.0,False,6656.839806262475,-24.311763687627895
2268.0,False,6654.1476282027925,-24.295741458690735
2269.0,False,6651.4585021045295,-24.279737182167995
2270.0,False,6648.7724349412565,-24.263750896465798
2271.0,False,6646.089433688677,-24.247782640028134
2272.0,False,6643.409505324633,-24.23183245133712
2273.0,False,6640.732656829162,-24.21590036891323
2274.0,False,6638.0588905404275,-24.199986403664006
2275.0,False,6635.3882227323775,-24.184090649497406
2276.0,False,6632.720655745228,-24.168213117384482
2277.0,False,6630.056196567078,-24.15235384599549
2278.0,False,6627.394852187978,-24.136512874037734
2279.0,False,6624.736629599971,-24.120690240255964
2280.0,False,6622.081535796919,-24.10488598343142
2281.0,False,6619.429573145507,-24.089100114817
2282.0,False,6616.7807579035425,-24.07333272840969
2283.0,False,6614.135092439174,-24.057583835522966
2284.0,False,6611.492583753477,-24.04185347508372
2285.0,False,6608.853238849323,-24.02614168605525
2286.0,False,6606.21706473118,-24.0104485074363
2287.0,False,6603.584068405214,-23.994773978261424
2288.0,False,6600.9542568791485,-23.97911813760041
2289.0,False,6598.3276325509105,-23.963480997094546
2290.0,False,6595.704211656602,-23.94786265082592
2291.0,False,6593.083996594965,-23.93226311049306
2292.0,False,6590.466994379862,-23.916682415306038
2293.0,False,6587.853212026634,-23.901120604509863
2294.0,False,6585.2426565520145,-23.885577717383697
2295.0,False,6582.635334974184,-23.870053793241492
2296.0,False,6580.031249716773,-23.854548844056108
2297.0,False,6577.430416994425,-23.839062963971468
2298.0,False,6574.8328392311005,-23.823596165015193
2299.0,False,6572.238523450057,-23.80814848663606
2300.0,False,6569.647476675729,-23.792719968316053
2301.0,False,6567.059705933777,-23.777310649570698
2302.0,False,6564.475218250913,-23.76192056994803
2303.0,False,6561.894020654947,-23.746549769028952
2304.0,False,6559.316115597505,-23.73119825915819
2305.0,False,6556.741519265317,-23.715866134532554
2306.0,False,6554.1702341096025,-23.700553407547662
2307.0,False,6551.6022671622,-23.68526011791372
2308.0,False,6549.037625455754,-23.669986305372205
2309.0,False,6546.476316023838,-23.654732009696495
2310.0,False,6543.918345900789,-23.639497270690967
2311.0,False,6541.363717561252,-23.62428210101807
2312.0,False,6538.812447164587,-23.609086594904834
2313.0,False,6536.264537184492,-23.593910765061754
2314.0,False,6533.719994658225,-23.578754651416485
2315.0,False,6531.178826623693,-23.56361829392712
2316.0,False,6528.641040119367,-23.54850173258179
2317.0,False,6526.106642184356,-23.533405007398787
2318.0,False,6523.575635314746,-23.51832813134961
2319.0,False,6521.0480356399585,-23.503271198677695
2320.0,False,6518.523845654554,-23.488234222399235
2321.0,False,6516.003072399407,-23.473217242649568
2322.0,False,6513.485722915716,-23.45822029959258
2323.0,False,6510.971804245073,-23.44324343342115
2324.0,False,6508.461323429274,-23.42828668435608
2325.0,False,6505.954287510353,-23.413350092646233
