GP index,lat [deg],lon [deg]
24222,38.733,-75.817
24223,38.733,-75.491
24224,38.733,-75.273
24225,38.624,-123.108
24226,38.624,-122.999
24227,38.624,-122.890
24228,38.624,-122.673
24229,38.624,-122.564
24230,38.624,-122.455
24231,38.624,-121.803
24232,38.624,-121.586
24233,38.624,-121.477
24234,38.624,-121.368
24235,38.624,-120.825
24236,38.624,-120.716
24237,38.624,-120.607
24238,38.624,-120.498
24239,38.624,-120.390
24240,38.624,-120.281
24241,38.624,-119.846
24242,38.624,-119.737
24243,38.624,-119.194
24244,38.624,-119.085
24245,38.624,-118.868
24246,38.624,-118.759
24247,38.624,-118.215
24248,38.624,-118.107
24249,38.624,-117.998
24250,38.624,-117.781
24251,38.624,-117.672
24252,38.624,-117.563
24253,38.624,-117.454
24254,38.624,-117.346
24255,38.624,-117.128
24256,38.624,-117.020
24257,38.624,-116.911
24258,38.624,-116.802
24259,38.624,-116.693
24260,38.624,-116.585
24261,38.624,-116.476
24262,38.624,-116.041
24263,38.624,-115.932
24264,38.624,-115.606
24265,38.624,-115.498
24266,38.624,-115.389
24267,38.624,-115.280
24268,38.624,-115.171
24269,38.624,-115.063
24270,38.624,-114.954
24271,38.624,-114.845
24272,38.624,-114.737
24273,38.624,-114.628
24274,38.624,-114.519
24275,38.624,-114.410
24276,38.624,-114.302
24277,38.624,-114.193
24278,38.624,-114.084
24279,38.624,-113.976
24280,38.624,-113.867
24281,38.624,-113.758
24282,38.624,-113.649
24283,38.624,-113.541
24284,38.624,-113.432
24285,38.624,-113.323
24286,38.624,-113.215
24287,38.624,-113.106
24288,38.624,-112.997
24289,38.624,-112.888
24290,38.624,-112.671
24291,38.624,-112.562
24292,38.624,-112.345
24293,38.624,-112.236
24294,38.624,-112.127
24295,38.624,-112.019
24296,38.624,-111.910
24297,38.624,-111.693
24298,38.624,-111.584
24299,38.624,-111.475
24300,38.624,-111.366
24301,38.624,-111.040
24302,38.624,-110.714
24303,38.624,-110.605
24304,38.624,-110.497
24305,38.624,-110.388
24306,38.624,-110.279
24307,38.624,-110.171
24308,38.624,-110.062
24309,38.624,-109.953
24310,38.624,-109.844
24311,38.624,-109.736
24312,38.624,-109.627
24313,38.624,-109.518
24314,38.624,-109.410
24315,38.624,-109.301
24316,38.624,-109.192
24317,38.624,-109.083
24318,38.624,-108.975
24319,38.624,-108.866
24320,38.624,-108.757
24321,38.624,-108.649
24322,38.624,-108.540
24323,38.624,-108.431
24324,38.624,-108.322
24325,38.624,-108.214
24326,38.624,-108.105
24327,38.624,-107.996
24328,38.624,-107.888
24329,38.624,-107.779
24330,38.624,-107.670
24331,38.624,-107.561
24332,38.624,-107.453
24333,38.624,-107.344
24334,38.624,-107.235
24335,38.624,-107.127
24336,38.624,-107.018
24337,38.624,-106.909
24338,38.624,-106.800
24339,38.624,-106.692
24340,38.624,-106.583
24341,38.624,-106.474
24342,38.624,-106.366
24343,38.624,-106.257
24344,38.624,-106.148
24345,38.624,-106.039
24346,38.624,-105.931
24347,38.624,-105.822
24348,38.624,-105.713
24349,38.624,-105.605
24350,38.624,-105.496
24351,38.624,-105.278
24352,38.624,-105.170
24353,38.624,-105.061
24354,38.624,-104.952
24355,38.624,-104.844
24356,38.624,-104.735
24357,38.624,-104.626
24358,38.624,-104.517
24359,38.624,-104.300
24360,38.624,-104.191
24361,38.624,-104.083
24362,38.624,-103.865
24363,38.624,-103.756
24364,38.624,-103.648
24365,38.624,-103.539
24366,38.624,-103.430
24367,38.624,-103.322
24368,38.624,-103.213
24369,38.624,-103.104
24370,38.624,-102.995
24371,38.624,-102.887
24372,38.624,-102.778
24373,38.624,-102.669
24374,38.624,-102.561
24375,38.624,-102.452
24376,38.624,-102.343
24377,38.624,-102.234
24378,38.624,-102.126
24379,38.624,-102.017
24380,38.624,-101.908
24381,38.624,-101.800
24382,38.624,-101.691
24383,38.624,-101.256
24384,38.624,-100.278
24385,38.624,-100.169
24386,38.624,-100.060
24387,38.624,-99.951
24388,38.624,-99.734
24389,38.624,-99.625
24390,38.624,-99.517
24391,38.624,-99.299
24392,38.624,-99.190
24393,38.624,-99.082
24394,38.624,-98.212
24395,38.624,-98.103
24396,38.624,-97.995
24397,38.624,-97.125
24398,38.624,-97.016
24399,38.624,-96.907
24400,38.624,-96.799
24401,38.624,-96.690
24402,38.624,-96.581
24403,38.624,-96.473
24404,38.624,-96.255
24405,38.624,-96.146
24406,38.624,-96.038
24407,38.624,-95.929
24408,38.624,-95.820
24409,38.624,-95.712
24410,38.624,-95.603
24411,38.624,-95.494
24412,38.624,-95.385
24413,38.624,-95.277
24414,38.624,-95.168
24415,38.624,-95.059
24416,38.624,-94.951
24417,38.624,-94.842
24418,38.624,-94.733
24419,38.624,-94.624
24420,38.624,-94.516
24421,38.624,-94.298
24422,38.624,-94.189
24423,38.624,-94.081
24424,38.624,-93.972
24425,38.624,-93.863
24426,38.624,-93.755
24427,38.624,-93.646
24428,38.624,-93.537
24429,38.624,-93.428
24430,38.624,-93.320
24431,38.624,-93.211
24432,38.624,-93.102
24433,38.624,-92.994
24434,38.624,-92.885
24435,38.624,-92.776
24436,38.624,-92.667
24437,38.624,-92.559
24438,38.624,-92.450
24439,38.624,-92.341
24440,38.624,-92.233
24441,38.624,-92.124
24442,38.624,-92.015
24443,38.624,-91.906
24444,38.624,-91.798
24445,38.624,-91.689
24446,38.624,-91.580
24447,38.624,-91.472
24448,38.624,-91.363
24449,38.624,-91.254
24450,38.624,-91.145
24451,38.624,-90.928
24452,38.624,-90.819
24453,38.624,-90.711
24454,38.624,-90.602
24455,38.624,-90.276
24456,38.624,-88.101
24457,38.624,-87.884
24458,38.624,-87.014
24459,38.624,-86.906
24460,38.624,-86.797
24461,38.624,-86.688
24462,38.624,-86.579
24463,38.624,-86.471
24464,38.624,-86.362
24465,38.624,-86.253
24466,38.624,-86.145
24467,38.624,-86.036
24468,38.624,-85.927
24469,38.624,-85.818
24470,38.624,-85.710
24471,38.624,-85.601
24472,38.624,-85.492
24473,38.624,-85.384
24474,38.624,-85.275
24475,38.624,-85.166
24476,38.624,-85.057
24477,38.624,-84.949
24478,38.624,-84.840
24479,38.624,-84.731
24480,38.624,-84.623
24481,38.624,-84.514
24482,38.624,-84.405
24483,38.624,-84.296
24484,38.624,-84.188
24485,38.624,-84.079
24486,38.624,-83.970
24487,38.624,-83.862
24488,38.624,-83.753
24489,38.624,-83.644
24490,38.624,-83.535
24491,38.624,-83.427
24492,38.624,-83.318
24493,38.624,-83.209
24494,38.624,-83.101
24495,38.624,-82.992
24496,38.624,-82.774
24497,38.624,-82.666
24498,38.624,-82.557
24499,38.624,-82.448
24500,38.624,-82.340
24501,38.624,-82.231
24502,38.624,-82.122
24503,38.624,-82.013
24504,38.624,-81.905
24505,38.624,-81.796
24506,38.624,-81.687
24507,38.624,-81.579
24508,38.624,-81.470
24509,38.624,-81.361
24510,38.624,-81.252
24511,38.624,-81.144
24512,38.624,-81.035
24513,38.624,-80.926
24514,38.624,-80.818
24515,38.624,-80.709
24516,38.624,-80.600
24517,38.624,-80.491
24518,38.624,-80.383
24519,38.624,-80.274
24520,38.624,-80.165
24521,38.624,-80.057
24522,38.624,-79.948
24523,38.624,-79.839
24524,38.624,-79.730
24525,38.624,-79.622
24526,38.624,-79.513
24527,38.624,-79.404
24528,38.624,-79.296
24529,38.624,-79.187
24530,38.624,-79.078
24531,38.624,-78.969
24532,38.624,-78.861
24533,38.624,-78.752
24534,38.624,-78.643
24535,38.624,-78.535
24536,38.624,-78.426
24537,38.624,-78.317
24538,38.624,-78.208
24539,38.624,-78.100
24540,38.624,-77.991
24541,38.624,-77.882
24542,38.624,-77.774
24543,38.624,-77.665
24544,38.624,-77.556
24545,38.624,-77.447
24546,38.624,-77.230
24547,38.624,-77.121
24548,38.624,-77.013
24549,38.624,-76.904
24550,38.624,-76.795
24551,38.624,-76.686
24552,38.624,-76.143
24553,38.624,-75.925
24554,38.624,-75.817
24555,38.624,-75.491
24556,38.624,-75.382
24557,38.624,-75.164
24558,38.516,-123.108
24559,38.516,-122.999
24560,38.516,-122.890
24561,38.516,-122.781
24562,38.516,-122.673
24563,38.516,-122.564
24564,38.516,-122.238
24565,38.516,-121.694
24566,38.516,-121.259
24567,38.516,-121.042
24568,38.516,-120.716
24569,38.516,-120.607
24570,38.516,-120.498
24571,38.516,-120.390
24572,38.516,-120.281
24573,38.516,-120.172
24574,38.516,-120.064
24575,38.516,-119.955
24576,38.516,-119.846
24577,38.516,-119.629
24578,38.516,-119.194
24579,38.516,-118.976
24580,38.516,-118.868
24581,38.516,-118.759
24582,38.516,-118.650
24583,38.516,-118.542
24584,38.516,-118.433
24585,38.516,-118.324
24586,38.516,-118.215
24587,38.516,-118.107
24588,38.516,-117.998
24589,38.516,-117.454
24590,38.516,-117.346
24591,38.516,-117.237
24592,38.516,-117.128
24593,38.516,-117.020
24594,38.516,-116.911
24595,38.516,-116.802
24596,38.516,-116.693
24597,38.516,-116.585
24598,38.516,-116.476
24599,38.516,-115.606
24600,38.516,-115.498
24601,38.516,-115.389
24602,38.516,-115.280
24603,38.516,-115.171
24604,38.516,-115.063
24605,38.516,-114.954
24606,38.516,-114.845
24607,38.516,-114.737
24608,38.516,-114.519
24609,38.516,-114.410
24610,38.516,-114.302
24611,38.516,-114.193
24612,38.516,-114.084
24613,38.516,-113.976
24614,38.516,-113.867
24615,38.516,-113.758
24616,38.516,-113.541
24617,38.516,-113.106
24618,38.516,-112.997
24619,38.516,-112.780
24620,38.516,-112.671
24621,38.516,-112.562
24622,38.516,-112.454
24623,38.516,-112.236
24624,38.516,-112.127
24625,38.516,-112.019
24626,38.516,-111.910
24627,38.516,-111.801
24628,38.516,-111.693
24629,38.516,-111.584
24630,38.516,-111.475
24631,38.516,-111.366
24632,38.516,-111.258
24633,38.516,-111.149
24634,38.516,-110.714
24635,38.516,-110.605
24636,38.516,-110.497
24637,38.516,-110.388
24638,38.516,-110.279
24639,38.516,-110.171
24640,38.516,-110.062
24641,38.516,-109.953
24642,38.516,-109.844
24643,38.516,-109.736
24644,38.516,-109.627
24645,38.516,-109.518
24646,38.516,-109.410
24647,38.516,-109.301
24648,38.516,-109.192
24649,38.516,-109.083
24650,38.516,-108.975
24651,38.516,-108.866
24652,38.516,-108.757
24653,38.516,-108.649
24654,38.516,-108.540
24655,38.516,-108.431
24656,38.516,-108.322
24657,38.516,-108.214
24658,38.516,-108.105
24659,38.516,-107.996
24660,38.516,-107.888
24661,38.516,-107.779
24662,38.516,-107.670
24663,38.516,-107.561
24664,38.516,-107.453
24665,38.516,-107.344
24666,38.516,-107.235
24667,38.516,-107.127
24668,38.516,-107.018
24669,38.516,-106.909
24670,38.516,-106.800
24671,38.516,-106.692
24672,38.516,-106.583
24673,38.516,-106.474
24674,38.516,-106.366
24675,38.516,-106.257
24676,38.516,-106.148
24677,38.516,-106.039
24678,38.516,-105.931
24679,38.516,-105.822
24680,38.516,-105.713
24681,38.516,-105.605
24682,38.516,-105.496
24683,38.516,-105.387
24684,38.516,-105.278
24685,38.516,-105.170
24686,38.516,-105.061
24687,38.516,-104.952
24688,38.516,-104.844
24689,38.516,-104.735
24690,38.516,-104.517
24691,38.516,-104.409
24692,38.516,-104.300
24693,38.516,-104.191
24694,38.516,-104.083
24695,38.516,-103.974
24696,38.516,-103.865
24697,38.516,-103.756
24698,38.516,-103.648
24699,38.516,-103.539
24700,38.516,-103.430
24701,38.516,-103.322
24702,38.516,-103.213
24703,38.516,-103.104
24704,38.516,-102.995
24705,38.516,-102.887
24706,38.516,-102.778
24707,38.516,-102.669
24708,38.516,-102.561
24709,38.516,-102.452
24710,38.516,-102.343
24711,38.516,-102.234
24712,38.516,-102.126
24713,38.516,-102.017
24714,38.516,-101.908
24715,38.516,-101.800
24716,38.516,-101.691
24717,38.516,-101.582
24718,38.516,-101.365
24719,38.516,-101.256
24720,38.516,-101.147
24721,38.516,-100.821
24722,38.516,-100.278
24723,38.516,-100.169
24724,38.516,-99.951
24725,38.516,-99.843
24726,38.516,-99.734
24727,38.516,-99.625
24728,38.516,-99.517
24729,38.516,-99.408
24730,38.516,-99.299
24731,38.516,-99.190
24732,38.516,-97.560
24733,38.516,-97.451
24734,38.516,-97.342
24735,38.516,-97.016
24736,38.516,-96.907
24737,38.516,-96.799
24738,38.516,-96.690
24739,38.516,-96.581
24740,38.516,-96.473
24741,38.516,-96.364
24742,38.516,-96.038
24743,38.516,-95.929
24744,38.516,-95.820
24745,38.516,-95.712
24746,38.516,-95.603
24747,38.516,-95.494
24748,38.516,-95.385
24749,38.516,-95.168
24750,38.516,-95.059
24751,38.516,-94.951
24752,38.516,-94.842
24753,38.516,-94.516
24754,38.516,-94.407
24755,38.516,-94.298
24756,38.516,-94.189
24757,38.516,-94.081
24758,38.516,-93.972
24759,38.516,-93.863
24760,38.516,-93.755
24761,38.516,-93.646
24762,38.516,-93.537
24763,38.516,-93.320
24764,38.516,-93.211
24765,38.516,-93.102
24766,38.516,-92.994
24767,38.516,-92.885
24768,38.516,-92.776
24769,38.516,-92.667
24770,38.516,-92.559
24771,38.516,-92.450
24772,38.516,-92.341
24773,38.516,-92.233
24774,38.516,-92.015
24775,38.516,-91.906
24776,38.516,-91.798
24777,38.516,-91.689
24778,38.516,-91.580
24779,38.516,-91.472
24780,38.516,-91.363
24781,38.516,-91.254
24782,38.516,-91.145
24783,38.516,-91.037
24784,38.516,-90.928
24785,38.516,-90.819
24786,38.516,-90.711
24787,38.516,-90.602
24788,38.516,-90.493
24789,38.516,-90.167
24790,38.516,-87.558
24791,38.516,-87.449
24792,38.516,-87.014
24793,38.516,-86.906
24794,38.516,-86.797
24795,38.516,-86.688
24796,38.516,-86.579
24797,38.516,-86.471
24798,38.516,-86.362
24799,38.516,-86.253
24800,38.516,-86.145
24801,38.516,-86.036
24802,38.516,-85.927
24803,38.516,-85.818
24804,38.516,-85.710
24805,38.516,-85.601
24806,38.516,-85.492
24807,38.516,-85.384
24808,38.516,-85.275
24809,38.516,-85.166
24810,38.516,-85.057
24811,38.516,-84.949
24812,38.516,-84.840
24813,38.516,-84.731
24814,38.516,-84.623
24815,38.516,-84.514
24816,38.516,-84.405
24817,38.516,-84.296
24818,38.516,-84.188
24819,38.516,-84.079
24820,38.516,-83.970
24821,38.516,-83.862
24822,38.516,-83.753
24823,38.516,-83.644
24824,38.516,-83.535
24825,38.516,-83.427
24826,38.516,-83.318
24827,38.516,-83.209
24828,38.516,-83.101
24829,38.516,-82.992
24830,38.516,-82.883
24831,38.516,-82.666
24832,38.516,-82.557
24833,38.516,-82.448
24834,38.516,-82.231
24835,38.516,-82.122
24836,38.516,-82.013
24837,38.516,-81.905
24838,38.516,-81.796
24839,38.516,-81.687
24840,38.516,-81.579
24841,38.516,-81.470
24842,38.516,-81.361
24843,38.516,-81.252
24844,38.516,-81.144
24845,38.516,-81.035
24846,38.516,-80.926
24847,38.516,-80.818
24848,38.516,-80.709
24849,38.516,-80.600
24850,38.516,-80.491
24851,38.516,-80.383
24852,38.516,-80.274
24853,38.516,-80.165
24854,38.516,-80.057
24855,38.516,-79.948
24856,38.516,-79.839
24857,38.516,-79.730
24858,38.516,-79.622
24859,38.516,-79.513
24860,38.516,-79.404
24861,38.516,-79.296
24862,38.516,-79.187
24863,38.516,-79.078
24864,38.516,-78.969
24865,38.516,-78.861
24866,38.516,-78.752
24867,38.516,-78.643
24868,38.516,-78.535
24869,38.516,-78.426
24870,38.516,-78.317
24871,38.516,-78.208
24872,38.516,-78.100
24873,38.516,-77.991
24874,38.516,-77.882
24875,38.516,-77.774
24876,38.516,-77.665
24877,38.516,-77.556
24878,38.516,-77.447
24879,38.516,-77.013
24880,38.516,-76.904
24881,38.516,-76.795
24882,38.516,-76.686
24883,38.516,-76.252
24884,38.516,-76.143
24885,38.516,-76.034
24886,38.516,-75.925
24887,38.516,-75.817
24888,38.516,-75.599
24889,38.516,-75.491
24890,38.516,-75.382
24891,38.516,-75.273
24892,38.407,-122.999
24893,38.407,-122.890
24894,38.407,-122.673
24895,38.407,-122.455
24896,38.407,-122.129
24897,38.407,-121.259
24898,38.407,-120.716
24899,38.407,-120.607
24900,38.407,-120.498
24901,38.407,-120.390
24902,38.407,-120.281
24903,38.407,-120.172
24904,38.407,-120.064
24905,38.407,-119.955
24906,38.407,-119.846
24907,38.407,-119.737
24908,38.407,-119.411
24909,38.407,-119.303
24910,38.407,-119.194
24911,38.407,-119.085
24912,38.407,-118.650
24913,38.407,-118.542
24914,38.407,-118.433
24915,38.407,-118.324
24916,38.407,-118.215
24917,38.407,-118.107
24918,38.407,-117.998
24919,38.407,-117.563
24920,38.407,-117.237
24921,38.407,-117.128
24922,38.407,-117.020
24923,38.407,-116.911
24924,38.407,-116.802
24925,38.407,-116.693
24926,38.407,-116.585
24927,38.407,-116.476
24928,38.407,-116.150
24929,38.407,-116.041
24930,38.407,-115.715
24931,38.407,-115.606
24932,38.407,-115.498
24933,38.407,-115.389
24934,38.407,-115.280
24935,38.407,-115.171
24936,38.407,-115.063
24937,38.407,-114.954
24938,38.407,-114.845
24939,38.407,-114.737
24940,38.407,-114.628
24941,38.407,-114.519
24942,38.407,-114.410
24943,38.407,-114.302
24944,38.407,-114.084
24945,38.407,-113.976
24946,38.407,-113.867
24947,38.407,-113.758
24948,38.407,-113.649
24949,38.407,-113.541
24950,38.407,-113.323
24951,38.407,-113.215
24952,38.407,-113.106
24953,38.407,-112.888
24954,38.407,-112.780
24955,38.407,-112.671
24956,38.407,-112.236
24957,38.407,-112.127
24958,38.407,-112.019
24959,38.407,-111.910
24960,38.407,-111.801
24961,38.407,-111.693
24962,38.407,-111.584
24963,38.407,-111.475
24964,38.407,-111.366
24965,38.407,-110.714
24966,38.407,-110.605
24967,38.407,-110.497
24968,38.407,-110.388
24969,38.407,-110.279
24970,38.407,-110.171
24971,38.407,-110.062
24972,38.407,-109.953
24973,38.407,-109.844
24974,38.407,-109.736
24975,38.407,-109.627
24976,38.407,-109.518
24977,38.407,-109.410
24978,38.407,-109.301
24979,38.407,-109.192
24980,38.407,-109.083
24981,38.407,-108.975
24982,38.407,-108.866
24983,38.407,-108.757
24984,38.407,-108.649
24985,38.407,-108.540
24986,38.407,-108.431
24987,38.407,-108.322
24988,38.407,-108.214
24989,38.407,-108.105
24990,38.407,-107.996
24991,38.407,-107.888
24992,38.407,-107.779
24993,38.407,-107.670
24994,38.407,-107.561
24995,38.407,-107.453
24996,38.407,-107.344
24997,38.407,-107.235
24998,38.407,-107.127
24999,38.407,-107.018
25000,38.407,-106.909
25001,38.407,-106.800
25002,38.407,-106.692
25003,38.407,-106.583
25004,38.407,-106.474
25005,38.407,-106.366
25006,38.407,-106.257
25007,38.407,-106.148
25008,38.407,-106.039
25009,38.407,-105.931
25010,38.407,-105.822
25011,38.407,-105.713
25012,38.407,-105.605
25013,38.407,-105.496
25014,38.407,-105.387
25015,38.407,-105.278
25016,38.407,-105.170
25017,38.407,-105.061
25018,38.407,-104.952
25019,38.407,-104.844
25020,38.407,-104.735
25021,38.407,-104.626
25022,38.407,-104.517
25023,38.407,-104.409
25024,38.407,-104.300
25025,38.407,-104.191
25026,38.407,-104.083
25027,38.407,-103.974
25028,38.407,-103.865
25029,38.407,-103.756
25030,38.407,-103.648
25031,38.407,-103.539
25032,38.407,-103.430
25033,38.407,-103.322
25034,38.407,-103.213
25035,38.407,-103.104
25036,38.407,-102.995
25037,38.407,-102.887
25038,38.407,-102.778
25039,38.407,-102.669
25040,38.407,-102.561
25041,38.407,-102.452
25042,38.407,-102.343
25043,38.407,-102.234
25044,38.407,-102.126
25045,38.407,-102.017
25046,38.407,-101.908
25047,38.407,-101.800
25048,38.407,-101.691
25049,38.407,-101.582
25050,38.407,-101.473
25051,38.407,-101.365
25052,38.407,-101.256
25053,38.407,-101.147
25054,38.407,-100.821
25055,38.407,-100.278
25056,38.407,-100.169
25057,38.407,-99.734
25058,38.407,-99.517
25059,38.407,-99.408
25060,38.407,-99.299
25061,38.407,-99.190
25062,38.407,-98.973
25063,38.407,-98.864
25064,38.407,-98.756
25065,38.407,-97.016
25066,38.407,-96.907
25067,38.407,-96.799
25068,38.407,-96.690
25069,38.407,-96.581
25070,38.407,-96.473
25071,38.407,-96.364
25072,38.407,-96.255
25073,38.407,-95.820
25074,38.407,-95.712
25075,38.407,-95.603
25076,38.407,-95.385
25077,38.407,-95.277
25078,38.407,-95.168
25079,38.407,-95.059
25080,38.407,-94.951
25081,38.407,-94.842
25082,38.407,-94.733
25083,38.407,-94.624
25084,38.407,-94.516
25085,38.407,-94.407
25086,38.407,-94.298
25087,38.407,-94.189
25088,38.407,-94.081
25089,38.407,-93.972
25090,38.407,-93.863
25091,38.407,-93.755
25092,38.407,-93.646
25093,38.407,-93.537
25094,38.407,-93.428
25095,38.407,-93.320
25096,38.407,-93.211
25097,38.407,-93.102
25098,38.407,-92.994
25099,38.407,-92.885
25100,38.407,-92.776
25101,38.407,-92.667
25102,38.407,-92.559
25103,38.407,-92.450
25104,38.407,-92.341
25105,38.407,-92.233
25106,38.407,-92.124
25107,38.407,-92.015
25108,38.407,-91.906
25109,38.407,-91.798
25110,38.407,-91.689
25111,38.407,-91.580
25112,38.407,-91.472
25113,38.407,-91.363
25114,38.407,-91.254
25115,38.407,-91.145
25116,38.407,-91.037
25117,38.407,-90.928
25118,38.407,-90.819
25119,38.407,-90.711
25120,38.407,-90.602
25121,38.407,-90.493
25122,38.407,-90.276
25123,38.407,-90.167
25124,38.407,-88.319
25125,38.407,-87.558
25126,38.407,-87.340
25127,38.407,-87.232
25128,38.407,-87.123
25129,38.407,-87.014
25130,38.407,-86.906
25131,38.407,-86.797
25132,38.407,-86.688
25133,38.407,-86.471
25134,38.407,-86.362
25135,38.407,-86.253
25136,38.407,-86.145
25137,38.407,-86.036
25138,38.407,-85.927
25139,38.407,-85.818
25140,38.407,-85.710
25141,38.407,-85.601
25142,38.407,-85.492
25143,38.407,-85.384
25144,38.407,-85.275
25145,38.407,-85.166
25146,38.407,-85.057
25147,38.407,-84.949
25148,38.407,-84.840
25149,38.407,-84.731
25150,38.407,-84.623
25151,38.407,-84.514
25152,38.407,-84.405
25153,38.407,-84.296
25154,38.407,-84.188
25155,38.407,-84.079
25156,38.407,-83.970
25157,38.407,-83.862
25158,38.407,-83.753
25159,38.407,-83.644
25160,38.407,-83.535
25161,38.407,-83.427
25162,38.407,-83.318
25163,38.407,-83.209
25164,38.407,-83.101
25165,38.407,-82.992
25166,38.407,-82.774
25167,38.407,-82.666
25168,38.407,-82.557
25169,38.407,-82.448
25170,38.407,-82.340
25171,38.407,-82.231
25172,38.407,-82.122
25173,38.407,-82.013
25174,38.407,-81.905
25175,38.407,-81.579
25176,38.407,-81.470
25177,38.407,-81.361
25178,38.407,-81.252
25179,38.407,-81.144
25180,38.407,-81.035
25181,38.407,-80.926
25182,38.407,-80.818
25183,38.407,-80.709
25184,38.407,-80.600
25185,38.407,-80.491
25186,38.407,-80.383
25187,38.407,-80.274
25188,38.407,-80.165
25189,38.407,-80.057
25190,38.407,-79.948
25191,38.407,-79.839
25192,38.407,-79.730
25193,38.407,-79.622
25194,38.407,-79.513
25195,38.407,-79.404
25196,38.407,-79.296
25197,38.407,-79.187
25198,38.407,-79.078
25199,38.407,-78.969
25200,38.407,-78.861
25201,38.407,-78.752
25202,38.407,-78.643
25203,38.407,-78.535
25204,38.407,-78.426
25205,38.407,-78.317
25206,38.407,-78.208
25207,38.407,-78.100
25208,38.407,-77.991
25209,38.407,-77.882
25210,38.407,-77.774
25211,38.407,-77.665
25212,38.407,-77.556
25213,38.407,-77.447
25214,38.407,-77.121
25215,38.407,-77.013
25216,38.407,-76.904
25217,38.407,-76.795
25218,38.407,-76.686
25219,38.407,-76.143
25220,38.407,-75.925
25221,38.407,-75.817
25222,38.407,-75.708
25223,38.407,-75.599
25224,38.407,-75.491
25225,38.407,-75.382
25226,38.407,-75.273
25227,38.298,-122.999
25228,38.298,-122.781
25229,38.298,-122.673
25230,38.298,-122.564
25231,38.298,-121.803
25232,38.298,-121.151
25233,38.298,-120.498
25234,38.298,-120.390
25235,38.298,-120.281
25236,38.298,-120.172
25237,38.298,-120.064
25238,38.298,-119.846
25239,38.298,-119.737
25240,38.298,-119.411
25241,38.298,-119.303
25242,38.298,-119.085
25243,38.298,-118.868
25244,38.298,-118.759
25245,38.298,-118.542
25246,38.298,-118.433
25247,38.298,-118.324
25248,38.298,-117.454
25249,38.298,-117.346
25250,38.298,-117.237
25251,38.298,-117.128
25252,38.298,-117.020
25253,38.298,-116.911
25254,38.298,-116.802
25255,38.298,-116.585
25256,38.298,-116.476
25257,38.298,-116.150
25258,38.298,-116.041
25259,38.298,-115.824
25260,38.298,-115.715
25261,38.298,-115.606
25262,38.298,-115.498
25263,38.298,-115.389
25264,38.298,-115.280
25265,38.298,-115.171
25266,38.298,-115.063
25267,38.298,-114.954
25268,38.298,-114.845
25269,38.298,-114.737
25270,38.298,-114.628
25271,38.298,-114.519
25272,38.298,-114.410
25273,38.298,-114.302
25274,38.298,-114.193
25275,38.298,-114.084
25276,38.298,-113.976
25277,38.298,-113.758
25278,38.298,-113.649
25279,38.298,-113.541
25280,38.298,-113.432
25281,38.298,-113.323
25282,38.298,-113.215
25283,38.298,-112.997
25284,38.298,-112.888
25285,38.298,-112.780
25286,38.298,-112.671
25287,38.298,-112.562
25288,38.298,-112.454
25289,38.298,-112.236
25290,38.298,-112.127
25291,38.298,-112.019
25292,38.298,-111.910
25293,38.298,-111.801
25294,38.298,-111.693
25295,38.298,-111.584
25296,38.298,-111.475
25297,38.298,-111.366
25298,38.298,-111.258
25299,38.298,-111.149
25300,38.298,-110.714
25301,38.298,-110.605
25302,38.298,-110.497
25303,38.298,-110.388
25304,38.298,-110.279
25305,38.298,-110.171
25306,38.298,-110.062
25307,38.298,-109.953
25308,38.298,-109.844
25309,38.298,-109.736
25310,38.298,-109.627
25311,38.298,-109.518
25312,38.298,-109.410
25313,38.298,-109.301
25314,38.298,-109.192
25315,38.298,-109.083
25316,38.298,-108.975
25317,38.298,-108.866
25318,38.298,-108.757
25319,38.298,-108.649
25320,38.298,-108.540
25321,38.298,-108.431
25322,38.298,-108.322
25323,38.298,-108.214
25324,38.298,-108.105
25325,38.298,-107.996
25326,38.298,-107.888
25327,38.298,-107.779
25328,38.298,-107.670
25329,38.298,-107.561
25330,38.298,-107.453
25331,38.298,-107.344
25332,38.298,-107.235
25333,38.298,-107.127
25334,38.298,-107.018
25335,38.298,-106.909
25336,38.298,-106.800
25337,38.298,-106.692
25338,38.298,-106.583
25339,38.298,-106.474
25340,38.298,-106.366
25341,38.298,-106.257
25342,38.298,-106.148
25343,38.298,-106.039
25344,38.298,-105.931
25345,38.298,-105.822
25346,38.298,-105.713
25347,38.298,-105.605
25348,38.298,-105.496
25349,38.298,-105.387
25350,38.298,-105.278
25351,38.298,-105.170
25352,38.298,-105.061
25353,38.298,-104.952
25354,38.298,-104.844
25355,38.298,-104.735
25356,38.298,-104.626
25357,38.298,-104.517
25358,38.298,-104.409
25359,38.298,-104.300
25360,38.298,-104.191
25361,38.298,-104.083
25362,38.298,-103.974
25363,38.298,-103.865
25364,38.298,-103.756
25365,38.298,-103.648
25366,38.298,-103.539
25367,38.298,-103.430
25368,38.298,-103.213
25369,38.298,-103.104
25370,38.298,-102.995
25371,38.298,-102.887
25372,38.298,-102.778
25373,38.298,-102.561
25374,38.298,-102.452
25375,38.298,-102.343
25376,38.298,-102.234
25377,38.298,-102.126
25378,38.298,-102.017
25379,38.298,-101.908
25380,38.298,-101.800
25381,38.298,-101.691
25382,38.298,-101.582
25383,38.298,-101.473
25384,38.298,-101.365
25385,38.298,-101.256
25386,38.298,-100.712
